"Year","wk","brand","country","channel","fc","season","salesUnits","air","aur","auc","recUnits","recCost","recRtl","recAIR","recAUC","sohAdjust","storeInv","dcInv","transIn","transOut","RtlSales","Cogs"
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SB1/YEARLY BASICS","Seasonal Basics",1300,$32.15,$9.32,$5.81,,,,,,-6,12263,,2207,,$12115.00,$7550.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SB2","Seasonal Basics",1765,$29.74,$20.55,$5.72,,,,,,-4,34088,,840,,$36274.00,$10097.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SEPT FALL 2","Fall",2195,$34.68,$24.57,$6.46,,,,,,-3,31757,,1774,,$53938.00,$14183.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SEPT FALL 2 TIER","Fall",347,$41.45,$29.70,$8.37,,,,,,-1,1906,,131,,$10307.00,$2904.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SEPT FALL 3","Fall",1100,$44.79,$33.62,$8.83,,,,,,-1,9755,,1604,,$36977.00,$9712.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SEPT FALL SO REFRESH","Seasonal Basics",,$0.00,$0.00,$0.00,,,,,,,0,,,,,
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SEPT HOLIDAY 1","Winter",1097,$42.94,$32.30,$8.57,,,,,,,63532,,64016,,$35428.00,$9398.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SEPT LAY SB2 REFRESH","Seasonal Basics",333,$43.20,$32.35,$10.45,,,,,,,6291,,590,,$10773.00,$3479.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SEPT SWIM","Seasonal Basics",4,$29.00,$9.25,$5.50,,,,,,,66,,27,,$37.00,$22.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SMR BASICS","Seasonal Basics",66,$34.32,$14.24,$5.59,,,,,,-1,819,,192,,$940.00,$369.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SO SB2","Seasonal Basics",,$0.00,$0.00,$0.00,,,,,,,11,,13,,,
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SUMMER 2","Summer",885,$34.98,$11.74,$5.59,,,,,,-6,10760,,1000,,$10387.00,$4944.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SUMMER 2 CAP WOMENS","Summer",,$0.00,$0.00,$0.00,,,,,,,0,,,,,
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SUMMER 3","Summer",1013,$34.59,$11.37,$6.23,,,,,,-5,11250,,812,,$11521.00,$6311.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 SUMMER 4","Summer",363,$33.23,$10.65,$5.60,,,,,,-3,4784,,185,,$3865.00,$2033.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 TRANS 2","Fall",2488,$35.27,$16.67,$6.25,,,,,,-2,28434,,1342,,$41485.00,$15538.00
2017,36,"Janie & Jack","USA","Outlet","JJ 17 TRANS GIFTING LAY","Summer",3,$28.33,$18.33,$6.33,,,,,,,199,,174,,$55.00,$19.00
2017,36,"Janie & Jack","USA","Outlet","JJ 18 DEC RESORT 1","Winter",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Janie & Jack","USA","Outlet","JJ 3RD PARTY","Basics",,$0.00,$0.00,$0.00,,,,,,,4,,,,,
2017,36,"Janie & Jack","USA","Outlet","JJ SO YEARLY BASICS","Basics",3,$115.67,$66.67,$24.00,,,,,,,59,,18,,$200.00,$72.00
2017,36,"Janie & Jack","USA","Outlet","JJ YRLY BASICS","Basics",1949,$27.20,$19.21,$5.55,,,,,,-17,57021,,2747,3,$37435.00,$10813.00
2017,36,"Janie & Jack","USA","Outlet","Old","Old",33736,$36.09,$18.10,$6.68,,,,,,-181,403732,,11792,,$610662.00,$225392.00
2017,36,"Janie & Jack","USA","Outlet","Winter 17","Winter 17",3,$86.00,$64.67,$21.00,,,,,,,1108,,508,,$194.00,$63.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 4TH OF JULY","Summer",233,$29.57,$8.94,$5.02,,,,,,2,4594,1,,2458,$2084.00,$1169.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 APR LAY SWIM","Seasonal Basics",12,$21.92,$6.75,$3.83,,,,,,-2,1017,0,,537,$81.00,$46.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 APR SMR 1 A+B","Summer",434,$27.63,$8.84,$4.93,,,,,,-1,16017,271,,7916,$3836.00,$2139.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 AUG FALL 1","Fall",6383,$39.48,$26.78,$7.43,,,,,,-10,91286,17593,54,2909,$170959.00,$47407.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 AUG HALLOWEEN","Fall",2458,$30.32,$19.39,$5.37,,,,,,-10,19996,500,19,440,$47659.00,$13199.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 DEC RESORT 2","Spring",-2,$56.50,$22.00,$10.00,,,,,,-1,981,0,,314,($44.00),($20.00)
2017,36,"Janie & Jack","USA","Retail","JJ 17 DEC SWIM","Seasonal Basics",6,$4.83,($0.33),$1.83,,,,,,,695,0,,325,($2.00),$11.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 DEC VDAY","Spring",3,$10.00,($1.67),$3.00,,,,,,-1,727,0,,404,($5.00),$9.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 FAL BASIC","Seasonal Basics",1844,$41.75,$40.37,$8.73,,,,,,3,47000,6955,1726,3269,$74443.00,$16099.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 FALL 0","Fall",8526,$37.27,$21.90,$6.88,,,,,,-5,88425,11006,104,6969,$186683.00,$58635.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 FALL GIFTING LAY","Fall",1078,$31.18,$20.75,$7.02,,,,,,-6,17254,1981,699,725,$22369.00,$7563.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 FEB EASTER 1","Spring",4,($152.76),($72.50),($30.25),,,,,,2,5126,0,,2804,($290.00),($121.00)
2017,36,"Janie & Jack","USA","Retail","JJ 17 FEB EASTER GIFT LAY","Spring",16,$2.81,$0.25,$0.44,,,,,,-2,795,0,,662,$4.00,$7.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 FEB SPR 2","Spring",1,($304.00),($91.00),($57.00),,,,,,-1,2105,2,,886,($91.00),($57.00)
2017,36,"Janie & Jack","USA","Retail","JJ 17 JAN SO SB1","Seasonal Basics",31,$35.94,($0.45),$8.16,,,,,,1,1771,0,,485,($14.00),$253.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 JAN SPR GIFTING LAYETTE","Spring",7,$34.86,$10.71,$7.14,,,,,,-2,569,0,,314,$75.00,$50.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 JAN SPRING 1","Spring",28,$19.11,$4.57,$3.18,,,,,,-3,2984,0,,1111,$128.00,$89.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 JAN SPRING TRANS","Spring",10,$23.50,$4.10,$4.40,,,,,,,1792,12,,499,$41.00,$44.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 JAN SWIM 2","Seasonal Basics",16,$14.37,$2.25,$1.69,,,,,,-4,1614,61,,1067,$36.00,$27.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 JULY TRANS 1","Summer",1697,$41.41,$16.66,$7.31,,,,,,-15,27538,2031,,1067,$28269.00,$12397.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 JULY TRANS 3 GIRL ONLY","Fall",1541,$39.08,$20.39,$7.03,,,,,,-17,15009,1024,7,449,$31417.00,$10838.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 MAR EASTER 2 A+B","Spring",-11,$173.92,$56.27,$34.36,,,,,,-24,3549,55,,3078,($619.00),($378.00)
2017,36,"Janie & Jack","USA","Retail","JJ 17 MAR SUMMER 0","Summer",170,$29.41,$9.61,$5.49,,,,,,-9,6993,73,,2853,$1633.00,$934.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 NOV WTR 1","Winter",,$0.00,$0.00,$0.00,39691,$404873.95,$2044020.00,$51.50,$10.20,-4,-1,101236,,,,
2017,36,"Janie & Jack","USA","Retail","JJ 17 NOV WTR 2","Winter",,$0.00,$0.00,$0.00,1837,$17556.21,$71643.00,$39.00,$9.56,,0,1837,,,,
2017,36,"Janie & Jack","USA","Retail","JJ 17 OCT HOL GIFT","Winter",,$0.00,$0.00,$0.00,,,,,,20,0,54039,,,,
2017,36,"Janie & Jack","USA","Retail","JJ 17 OCT HOL GIFT LAY","Winter",,$0.00,$0.00,$0.00,,,,,,1,0,21243,,,,
2017,36,"Janie & Jack","USA","Retail","JJ 17 OCT HOLIDAY 2","Winter",653,$40.67,$39.25,$8.09,,,,,,2,106859,92996,106660,113430,$25628.00,$5280.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SB1/YEARLY BASICS","Seasonal Basics",766,$30.27,$9.58,$5.68,,,,,,-18,15813,150,,4279,$7339.00,$4351.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SB2","Seasonal Basics",2899,$29.67,$25.82,$5.85,,,,,,-6,76356,77634,2021,2929,$74864.00,$16961.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SEPT FALL 2","Fall",4091,$34.02,$26.87,$6.36,,,,,,-18,71220,11417,156,1931,$109940.00,$26011.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SEPT FALL 2 TIER","Fall",416,$41.52,$33.40,$8.42,,,,,,-11,3754,367,,131,$13893.00,$3501.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SEPT FALL 3","Fall",1713,$42.59,$34.82,$8.40,,,,,,14,25374,2746,1458,3195,$59653.00,$14382.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SEPT FALL SO REFRESH","Seasonal Basics",54,$96.67,$95.31,$20.52,,,,,,,631,198,,13,$5147.00,$1108.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SEPT HOLIDAY 1","Winter",5568,$40.35,$40.21,$8.31,,,,,,-11,128970,56315,11995,77951,$223908.00,$46285.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SEPT HOLIDAY 1 WOMENS","Winter",-22,$145.27,$151.50,$36.32,,,,,,,655,-3,,10,($3333.00),($799.00)
2017,36,"Janie & Jack","USA","Retail","JJ 17 SEPT LAY SB2 REFRESH","Seasonal Basics",351,$43.60,$42.93,$9.20,,,,,,,6476,1773,409,999,$15070.00,$3228.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SEPT SWIM","Seasonal Basics",67,$34.73,$30.21,$6.55,,,,,,,1451,417,,53,$2024.00,$439.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SMR BASICS","Seasonal Basics",98,$39.49,$14.16,$7.00,,,,,,-6,1659,36,,674,$1388.00,$686.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SO SB2","Seasonal Basics",395,$44.87,$41.84,$9.34,,,,,,-4,14993,1968,72,99,$16526.00,$3688.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SUMMER 2","Summer",291,$29.17,$9.82,$4.79,,,,,,2,9821,59,,5030,$2858.00,$1393.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SUMMER 2 CAP WOMENS","Summer",-4,$128.00,$108.00,$32.00,,,,,,-153,181,1,,7,($432.00),($128.00)
2017,36,"Janie & Jack","USA","Retail","JJ 17 SUMMER 3","Summer",577,$29.64,$10.78,$5.31,,,,,,-5,17307,2273,,8304,$6220.00,$3062.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 SUMMER 4","Summer",422,$30.55,$9.71,$5.26,,,,,,-1,8301,283,,3540,$4096.00,$2218.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 TRANS 2","Fall",3369,$36.42,$20.97,$6.62,,,,,,-11,54930,3619,14,1961,$70648.00,$22307.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 TRANS GIFTING LAY","Summer",80,$31.14,$10.10,$6.79,,,,,,-2,2051,,,224,$808.00,$543.00
2017,36,"Janie & Jack","USA","Retail","JJ 17 WTR BASICS","Seasonal Basics",,$0.00,$0.00,$0.00,1773,$21462.17,$104607.00,$59.00,$12.11,,0,9078,,,,
2017,36,"Janie & Jack","USA","Retail","JJ 18 FEB EASTER 1","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Janie & Jack","USA","Retail","JJ 18 MAR EASTER 2","Spring",1,$22.00,$22.00,$4.00,,,,,,,-1,,,,$22.00,$4.00
2017,36,"Janie & Jack","USA","Retail","JJ 18 MAR SUMMER 0","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Janie & Jack","USA","Retail","JJ 3RD PARTY","Basics",63,$43.56,$45.44,$20.90,,,,,,-2,2465,1715,161,162,$2863.00,$1317.00
2017,36,"Janie & Jack","USA","Retail","JJ SO YEARLY BASICS","Basics",32,($0.31),$38.63,($0.06),,,,,,,2457,5789,170,217,$1236.00,($2.00)
2017,36,"Janie & Jack","USA","Retail","JJ YRLY BASICS","Basics",3384,$27.13,$25.09,$5.88,,,,,,-39,115709,145877,2017,6520,$84905.00,$19904.00
2017,36,"Janie & Jack","USA","Retail","Old","Old",43079,$36.30,$24.30,$6.87,9405,$97360.78,$496745.00,$52.82,$10.35,505,790541,181880,19484,90459,$1046730.00,$295791.00
2017,36,"Janie & Jack","USA","Retail","Winter 17","Winter 17",6471,$42.07,$39.31,$8.69,67187,$405621.91,$2208198.00,$32.87,$6.04,152,124029,476245,91,600,$254368.00,$56244.00
2017,36,"Janie & Jack","USA","Web","JJ 17 4TH OF JULY","Summer",27,$52.78,$18.52,$8.93,,,,,,5,123,,45,177,$500.00,$241.00
2017,36,"Janie & Jack","USA","Web","JJ 17 APR LAY SWIM","Seasonal Basics",6,$30.67,$8.17,$4.50,,,,,,10,98,,6,66,$49.00,$27.00
2017,36,"Janie & Jack","USA","Web","JJ 17 APR SMR 1 A+B","Summer",1552,$40.91,$11.93,$7.43,,,,,,121,6858,,2704,6359,$18522.00,$11524.00
2017,36,"Janie & Jack","USA","Web","JJ 17 AUG FALL 1","Fall",5892,$42.68,$25.96,$7.92,,,,,,305,56616,,22530,46749,$152939.00,$46683.00
2017,36,"Janie & Jack","USA","Web","JJ 17 AUG HALLOWEEN","Fall",1429,$32.29,$18.06,$5.76,,,,,,-10,5945,,3040,7347,$25803.00,$8238.00
2017,36,"Janie & Jack","USA","Web","JJ 17 BALLET BASICS","Basics",,$0.00,$0.00,$0.00,6041,$42489.59,$205102.00,$33.95,$7.03,,10603,,9946,14158,,
2017,36,"Janie & Jack","USA","Web","JJ 17 DEC RESORT 2","Spring",8,$39.63,$9.88,$7.38,,,,,,1,61,,10,183,$79.00,$59.00
2017,36,"Janie & Jack","USA","Web","JJ 17 DEC SWIM","Seasonal Basics",1,$42.00,$12.00,$7.00,,,,,,-1,0,,1,23,$12.00,$7.00
2017,36,"Janie & Jack","USA","Web","JJ 17 DEC VDAY","Spring",,$0.00,$0.00,$0.00,,,,,,,0,,,24,,
2017,36,"Janie & Jack","USA","Web","JJ 17 FAL BASIC","Seasonal Basics",1243,$47.48,$39.61,$10.39,,,,,,40,26813,,11309,20699,$49238.00,$12920.00
2017,36,"Janie & Jack","USA","Web","JJ 17 FALL 0","Fall",6429,$41.45,$20.58,$7.85,,,,,,60,38364,,14256,37871,$132309.00,$50487.00
2017,36,"Janie & Jack","USA","Web","JJ 17 FALL GIFTING LAY","Fall",265,$29.48,$17.69,$6.82,,,,,,5,2414,,365,2296,$4689.00,$1807.00
2017,36,"Janie & Jack","USA","Web","JJ 17 FEB EASTER 1","Spring",59,$8.32,$1.44,$1.14,,,,,,57,1001,,446,893,$85.00,$67.00
2017,36,"Janie & Jack","USA","Web","JJ 17 FEB EASTER GIFT LAY","Spring",64,$26.25,$6.36,$4.83,,,,,,15,335,,68,264,$407.00,$309.00
2017,36,"Janie & Jack","USA","Web","JJ 17 FEB SPR 2","Spring",55,$41.51,$9.93,$6.27,,,,,,-2,427,,60,279,$546.00,$345.00
2017,36,"Janie & Jack","USA","Web","JJ 17 JAN SO SB1","Seasonal Basics",178,$60.57,$15.53,$11.60,,,,,,14,742,,260,697,$2765.00,$2065.00
2017,36,"Janie & Jack","USA","Web","JJ 17 JAN SPR GIFTING LAYETTE","Spring",28,$32.00,$7.68,$6.04,,,,,,6,91,,29,274,$215.00,$169.00
2017,36,"Janie & Jack","USA","Web","JJ 17 JAN SPRING 1","Spring",76,$34.18,$8.64,$5.66,,,,,,17,787,,114,749,$657.00,$430.00
2017,36,"Janie & Jack","USA","Web","JJ 17 JAN SPRING TRANS","Spring",1,$33.00,($11.00),$1.00,,,,,,2,60,,4,123,($11.00),$1.00
2017,36,"Janie & Jack","USA","Web","JJ 17 JAN SWIM 2","Seasonal Basics",209,$35.26,$9.42,$6.18,,,,,,19,668,,380,836,$1968.00,$1292.00
2017,36,"Janie & Jack","USA","Web","JJ 17 JULY TRANS 1","Summer",2122,$41.90,$12.29,$7.09,,,,,,156,8031,,3627,10010,$26088.00,$15047.00
2017,36,"Janie & Jack","USA","Web","JJ 17 JULY TRANS 3 GIRL ONLY","Fall",2705,$43.60,$16.15,$7.90,,,,,,51,5038,,3876,7108,$43678.00,$21375.00
2017,36,"Janie & Jack","USA","Web","JJ 17 MAR EASTER 2 A+B","Spring",124,$37.47,$9.61,$6.69,,,,,,18,828,,169,850,$1192.00,$829.00
2017,36,"Janie & Jack","USA","Web","JJ 17 MAR SUMMER 0","Summer",659,$31.68,$8.85,$5.16,,,,,,22,2229,,795,2154,$5834.00,$3403.00
2017,36,"Janie & Jack","USA","Web","JJ 17 NOV WTR 1","Winter",,$0.00,$0.00,$0.00,21845,$229599.62,$1167391.00,$53.44,$10.51,,24086,,7535,21682,,
2017,36,"Janie & Jack","USA","Web","JJ 17 OCT HOL GIFT","Winter",,$0.00,$0.00,$0.00,8,$40.48,$208.00,$26.00,$5.06,,22127,,,1238,,
2017,36,"Janie & Jack","USA","Web","JJ 17 OCT HOL GIFT LAY","Winter",,$0.00,$0.00,$0.00,,,,,,,5096,,,,,
2017,36,"Janie & Jack","USA","Web","JJ 17 OCT HOLIDAY 2","Winter",2362,$40.44,$33.29,$7.97,,,,,,,77101,,2985,3155,$78622.00,$18828.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SB1/YEARLY BASICS","Seasonal Basics",615,$32.96,$8.31,$6.05,,,,,,48,931,,660,1413,$5108.00,$3722.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SB2","Seasonal Basics",975,$31.57,$25.29,$6.34,,,,,,35,25876,,7067,22882,$24659.00,$6181.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SEPT FALL 2","Fall",2634,$37.41,$26.92,$7.08,,,,,,13,33957,,15021,27618,$70916.00,$18658.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SEPT FALL 2 TIER","Fall",848,$40.67,$28.60,$8.21,,,,,,1,13487,,4935,8290,$24253.00,$6959.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SEPT FALL 3","Fall",1903,$45.27,$32.51,$9.02,,,,,,13,20457,,10579,16289,$61866.00,$17160.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SEPT FALL SO REFRESH","Seasonal Basics",64,$97.69,$85.94,$22.48,,,,,,4,389,,87,252,$5500.00,$1439.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SEPT HOLIDAY 1","Winter",4972,$49.87,$43.17,$10.32,,,,,,73,74592,,32151,46891,$214651.00,$51311.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SEPT HOLIDAY 1 WOMENS","Winter",245,$135.29,$132.22,$39.56,,,,,,0,2746,,1269,2469,$32395.00,$9692.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SEPT LAY SB2 REFRESH","Seasonal Basics",187,$42.29,$36.37,$9.98,,,,,,-33,2234,,1144,2545,$6802.00,$1867.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SEPT SWIM","Seasonal Basics",331,$33.61,$22.81,$6.49,,,,,,5,7681,,2260,7731,$7549.00,$2149.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SMR BASICS","Seasonal Basics",168,$29.80,$8.32,$5.14,,,,,,11,560,,269,674,$1398.00,$863.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SO SB2","Seasonal Basics",495,$64.08,$48.54,$13.44,,,,,,52,11116,,4330,8375,$24026.00,$6653.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SUMMER 2","Summer",319,$38.59,$11.72,$6.32,,,,,,22,2912,,404,2220,$3739.00,$2015.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SUMMER 2 CAP WOMENS","Summer",-2,$113.00,$71.50,$38.50,,,,,,6,2,,,18,($143.00),($77.00)
2017,36,"Janie & Jack","USA","Web","JJ 17 SUMMER 3","Summer",2110,$35.08,$10.13,$6.13,,,,,,101,8627,,4299,8967,$21367.00,$12927.00
2017,36,"Janie & Jack","USA","Web","JJ 17 SUMMER 4","Summer",1044,$38.45,$10.69,$6.32,,,,,,42,4337,,1653,3992,$11165.00,$6600.00
2017,36,"Janie & Jack","USA","Web","JJ 17 TRANS 2","Fall",2623,$38.76,$17.76,$7.14,,,,,,194,16409,,5925,17074,$46585.00,$18720.00
2017,36,"Janie & Jack","USA","Web","JJ 17 TRANS GIFTING LAY","Summer",38,$24.45,$5.47,$5.21,,,,,,3,213,,45,147,$208.00,$198.00
2017,36,"Janie & Jack","USA","Web","JJ 17 WTR BASICS","Seasonal Basics",,$0.00,$0.00,$0.00,1221,$13928.11,$64539.00,$52.86,$11.41,,4151,,2173,2400,,
2017,36,"Janie & Jack","USA","Web","JJ 3RD PARTY","Basics",19,$37.26,$34.37,$17.95,,,,,,127,699,,369,565,$653.00,$341.00
2017,36,"Janie & Jack","USA","Web","JJ SO YEARLY BASICS","Basics",88,$59.68,$52.86,$12.11,,,,,,2,2926,,1109,3097,$4652.00,$1066.00
2017,36,"Janie & Jack","USA","Web","JJ YRLY BASICS","Basics",2167,$28.92,$24.52,$6.29,,,,,,72,51503,,16604,42422,$53136.00,$13641.00
2017,36,"Janie & Jack","USA","Web","Old","Old",53612,$39.99,$20.31,$7.48,19059,$194935.52,$967003.00,$50.74,$10.23,-1696,471708,,311972,338128,$1088978.00,$401154.00
2017,36,"Janie & Jack","USA","Web","Winter 17","Winter 17",9538,$52.03,$41.85,$11.11,24666,$166633.62,$901932.00,$36.57,$6.76,-99,203727,,181940,113518,$399126.00,$105932.00
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET BNB SUMMER","Summer",,$0.00,$0.00,$0.00,,,,,,-2,0,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET BNB WINTER","Winter",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET BTS 1","Fall",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET BTS 2","Fall",1,$21.95,$13.00,$3.00,,,,,,,-16,,,,$13.00,$3.00
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET Easter","Spring",,$0.00,$0.00,$0.00,,,,,,-1,-8,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET FALL 1","Fall",-1,$49.95,$30.00,$11.00,,,,,,,1,,,,($30.00),($11.00)
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET FALL 2","Fall",,$0.00,$0.00,$0.00,,,,,,,2,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET FLEECE","Winter",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET HOLIDAY DRESSY","Fall",,$0.00,$0.00,$0.00,,,,,,,1,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET SB1","Seasonal Basics",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET SB2","Seasonal Basics",,$0.00,$0.00,$0.00,,,,,,,4,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET SMR","Summer",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET SPR","Spring",,$0.00,$0.00,$0.00,,,,,,,-5,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET Spr Fashion Cap","Spring",,$0.00,$0.00,$0.00,,,,,,,-3,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET Spring 1","Spring",,$0.00,$0.00,$0.00,,,,,,,0,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET Spring 3","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET Summer 1","Summer",1,$37.95,$23.00,$4.00,,,,,,,-2,,,,$23.00,$4.00
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET SUMMER 2","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET SUMMER 4","Summer",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET Swim 2","Spring",,$0.00,$0.00,$0.00,,,,,,,-3,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET SWIM 3","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET TRANSITION","Summer",-1,$24.95,$15.00,$6.00,,,,,,-1,1,,,,($15.00),($6.00)
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET UNIFORM","Summer",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET VDAY","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET WINTER 1","Winter",,$0.00,$0.00,$0.00,,,,,,,-2,,,,,
2017,36,"Outlet","Canada","Retail","GY 17 OUTLET WINTER 2","Winter",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Outlet","Canada","Retail","GY 18 OUTLET EASTER","Spring",,$0.00,$0.00,$0.00,,,,,,,-1,,,,,
2017,36,"Outlet","Canada","Retail","GY OUTLET YRLY BSCS","Basics",,$0.00,$0.00,$0.00,,,,,,,0,,,,,
2017,36,"Outlet","Canada","Retail","Old","Old",1,($7.05),($18.00),$6.00,,,,,,-1,-96,,,,($18.00),$6.00
2017,36,"Outlet","Canada","Retail","Winter 17","Winter 17",,,,,,,,,,,-5,,,,,
2017,36,"Outlet","USA","Outlet","GY 17 OUTLET BNB FALL","Fall",6390,$13.62,$5.30,$2.29,,,,,,-8,31750,,,4,$33890.00,$14616.00
2017,36,"Outlet","USA","Outlet","GY 17 OUTLET BNB Spring","Spring",29,$16.57,$3.10,$3.41,,,,,,,4874,,,4,$90.00,$99.00
2017,36,"Outlet","USA","Outlet","GY 17 OUTLET BNB SUMMER","Summer",1622,$14.94,$4.27,$2.46,,,,,,-8,27209,,,468,$6925.00,$3988.00
2017,36,"Outlet","USA","Outlet","GY 17 OUTLET BNB WINTER","Winter",2,$19.95,$11.00,$3.50,,,,,,,-4,,,,$22.00,$7.00
2017,36,"Outlet","USA","Outlet","GY 17 OUTLET BTS 1","Fall",30075,$23.26,$5.73,$3.68,,,,,,-76,156584,,89,43,$172334.00,$110609.00
2017,36,"Outlet","USA","Outlet","GY 17 OUTLET BTS 2","Fall",32826,$22.80,$7.16,$3.81,,,,,,-57,171020,,9,52,$235086.00,$125199.00
